Is Highlight,Object ID,Department,Object Name,Title,Artist Display Name,Year,Tags
FALSE,341672,Drawings and Prints,Drawing,Landscape with cattle and figures; sketch for the Rustic Courtship,Gainsborough Dupont|Thomas Gainsborough,1797,Human Figures|Animals|Landscapes|Trees
FALSE,353734,Drawings and Prints,Drawing,Wooded Landscape,Paulus van Liender,1797,Landscapes|Trees
FALSE,360266,Drawings and Prints,Print,Wooded Landscape with Herdsmen and Cows,Thomas Gainsborough|John & Josiah Boydell,1797,Human Figures|Cows|Landscapes|Trees
FALSE,360317,Drawings and Prints,Print,Wooded Landscape with Herdsmen and Cows,Thomas Gainsborough|John & Josiah Boydell,1797,Men|Cows|Landscapes|Trees
FALSE,360318,Drawings and Prints,Print,Wooded Landscape with Two Country Carts and Figures,Thomas Gainsborough|John & Josiah Boydell,1797,Human Figures|Animals|Landscapes|Trees|Transportation
FALSE,364226,Drawings and Prints,Print,"Wooded Landscape with a Peasant Reading a Tombstone, Rustic Lovers and a Ruined Church",Thomas Gainsborough|John & Josiah Boydell,1797,Animals|Tombs|Ruins|Men|Landscapes
FALSE,382176,Drawings and Prints,Print,Wooded Landscape with Riders,Thomas Gainsborough|John & Josiah Boydell,1797,Human Figures|Animals|Landscapes|Trees
FALSE,382182,Drawings and Prints,Print,Wooded Landscape with Two Country Carts and Figures,Thomas Gainsborough|John & Josiah Boydell,1797,Human Figures|Landscapes|Trees|Transportation
FALSE,438640,European Paintings,Painting,Mountainous Landscape at Vicovaro,Simon Denis,1797,Mountains|Landscapes
FALSE,438641,European Paintings,Painting,Mountainous Landscape at Tivoli,Simon Denis,1797,Hills|Landscapes
FALSE,11925,American Decorative Arts,Watercolor,"Collect Pond, New York City",Alexander Robertson|Archibald Robertson,1798,Men|Women|Ponds|Landscapes
FALSE,739315,Drawings and Prints,Print,Soldiers Recreating,"Thomas Rowlandson|Heinrich Joseph Schütz|Rudolph Ackermann, London",1798,Musical Instruments|Soldiers|Women|Dancing|Landscapes
FALSE,37250,Asian Art,Print,,Torii Kiyonaga,1799,Gardens|Women|Landscapes
FALSE,39658,Asian Art,Screen,長沢芦雪筆   山水唐人物図屏風|Landscapes with the Chinese Literati Su Shi and Tao Qian ,Nagasawa Rosetsu,1799,Landscapes|Trees
FALSE,40432,Asian Art,Painting,,Samoje,1799,Houses|Mountains|Landscapes|Trees
FALSE,41607,Asian Art,Snuff bottle,,,1799,Boys|Men|Landscapes|Trees|Bottles
FALSE,42121,Asian Art,Cup,,,1799,Human Figures|Landscapes|Trees|Cups
FALSE,42129,Asian Art,Box,,,1799,Landscapes|Trees
FALSE,44218,Asian Art,Relief,清中期 碧玉山子|Landscape with Figures,,1799,Cranes|Landscapes|Trees
FALSE,45260,Asian Art,Print,,Katsukawa Shunzan,1799,Women|Rivers|Landscapes|Boats
FALSE,45331,Asian Art,Album,,Kuwayama Gyokushū,1799,Landscapes|Trees
FALSE,45387,Asian Art,Robe,白綸子地滝松桜尾長鳥模様打掛|Over Robe (Uchikake) with Long-Tailed Birds in a Landscape,,1799,Birds|Robes|Flowers|Landscapes
FALSE,45402,Asian Art,Kimono,縹絽地風景歌文字模様単衣|Unlined Summer Kimono (Hito-e) with Landscape and Poem,,1799,Poetry|Landscapes
FALSE,47217,Asian Art,Cup,染付唐人山水文六角碗|Hexagonal Cup with Chinese Figures and Landscapes,,1799,Men|Landscapes|Cups
FALSE,49425,Asian Art,Sake bottle,,,1799,Landscapes|Bottles
FALSE,51482,Asian Art,Hanging scroll,,Unidentified Artist,1799,Landscapes|Bamboo
FALSE,53717,Asian Art,Fan,清 刺繡古岳蒼松圖團扇|Fan with Landscape,,1799,Fans|Landscapes
FALSE,56984,Asian Art,Print,,Katsukawa Shunzan,1799,Samurai|Women|Landscapes|Boats
FALSE,57160,Asian Art,Hanging scroll,,Kushiro Unsen,1799,Houses|Mountains|Landscapes|Trees
FALSE,57919,Asian Art,Kobako,,,1799,Landscapes
FALSE,58379,Asian Art,Inrō,,,1799,Birds|Buildings|Landscapes
FALSE,58943,Asian Art,Inrō,,,1799,Landscapes|Mountains
FALSE,59031,Asian Art,Wine pot,清    嵌螺鈿山水人物圖鑞壺|Wine pot with figures in a landscape,,1799,Human Figures|Landscapes|Trees
FALSE,62046,Asian Art,Relief,清 青金石山水人物圖山子|Mountain with landscape scene,,1799,Boats|Landscapes
FALSE,68527,Asian Art,Panel,清    刺繡群仙賀壽圖|Panel with immortals,,1799,Birds|Men|Women|Landscapes|Pavilions
FALSE,70776,Asian Art,Valance,,,1799,Landscapes
FALSE,73188,Asian Art,Hanging scroll,,Kim Sugyu,1799,Human Figures|Mountains|Landscapes|Trees|Rain
FALSE,78632,Asian Art,Illustrated book,,Katsushika Hokusai,1799,Books|Houses|Landscapes
FALSE,190936,European Sculpture and Decorative Arts,Tile,Tile,,1799,Human Figures|Couples|Horse Riding|Landscapes
FALSE,190941,European Sculpture and Decorative Arts,Tile,Tile,,1799,Human Figures|Fruit|Landscapes|Boats
FALSE,193989,European Sculpture and Decorative Arts,Souvenir,Souvenir,,1799,Buildings|Landscapes|Trees
FALSE,196266,European Sculpture and Decorative Arts,Tiles,Tiles (16),,1799,Human Figures|Horse Riding|Landscapes
FALSE,198853,European Sculpture and Decorative Arts,Bowl,Bowl,,1799,Landscapes|Bowls
FALSE,198854,European Sculpture and Decorative Arts,Cup and saucer,Cup and saucer,,1799,Landscapes|Ships
FALSE,199282,European Sculpture and Decorative Arts,Cachepots,Pair of cachepots,,1799,Landscapes
FALSE,202588,European Sculpture and Decorative Arts,Plate,Plate,,1799,Landscapes
FALSE,204048,European Sculpture and Decorative Arts,Dish,Dish,,1799,Birds|Men|Women|Landscapes
FALSE,204057,European Sculpture and Decorative Arts,Teabowl and saucer,Teabowl and saucer,,1799,Houses|Mountains|Landscapes|Bowls|Saucers
FALSE,204077,European Sculpture and Decorative Arts,Mug,Mug,,1799,Chinoiserie|Landscapes
FALSE,204339,European Sculpture and Decorative Arts,Collage,The Visitation,,1799,Doorways|Men|Landscapes|Trees|Virgin Mary
FALSE,204630,European Sculpture and Decorative Arts,Box,Box,,1799,Landscapes
FALSE,204844,European Sculpture and Decorative Arts,Bottle,Bottle,,1799,Landscapes|Trees|Bottles
FALSE,207649,European Sculpture and Decorative Arts,Plaquette,Lovers in a Landscape,,1799,Lovers|Landscapes|Trees
FALSE,209398,European Sculpture and Decorative Arts,Saucer,Saucer (part of a service),Meissen Manufactory|Christian Friedrich Herold,1799,Landscapes|Trees|Saucers
FALSE,209399,European Sculpture and Decorative Arts,Saucer,Saucer (part of a service),Meissen Manufactory|Christian Friedrich Herold,1799,Bridges|Landscapes|Saucers
FALSE,209810,European Sculpture and Decorative Arts,Fan,Fan,,1799,Fans|Women|Cupid|Landscapes
FALSE,209819,European Sculpture and Decorative Arts,Fan,Fan,,1799,Towers|Fans|Men|Women|Cupid|Landscapes
FALSE,209841,European Sculpture and Decorative Arts,Fan,Fan,,1799,Fans|Children|Men|Women|Landscapes
FALSE,209852,European Sculpture and Decorative Arts,Fan,Fan,,1799,Fans|Landscapes|Trees
FALSE,222974,European Sculpture and Decorative Arts,Panel,Panel,,1799,Castles|Fishing|Landscapes|Boats
FALSE,226202,European Sculpture and Decorative Arts,Cover,Cover,Joseph Carasi and Co.,1799,Human Figures|Birds|Flowers|Landscapes
FALSE,339895,Drawings and Prints,Drawing,Rustic Scene – A Woman Washing Clothes in a Stream,"Anonymous, French, 18th century|Jean Michel Moreau the Younger",1799,Women|Landscapes|Washing
FALSE,339896,Drawings and Prints,Drawing,Landscape – Cottage in a Wood,"Anonymous, French, 18th century|Jean Michel Moreau the Younger",1799,Houses|Landscapes|Trees
FALSE,339905,Drawings and Prints,Drawing,Figures in a Landscape,"Anonymous, French, 18th century",1799,Men|Women|Landscapes
FALSE,339928,Drawings and Prints,Drawing,Italian Landscape,"Anonymous, French, 18th century",1799,Landscapes|Trees
FALSE,339936,Drawings and Prints,Drawing,"Allegory of Winter, after Sébastien Le Clerc","Anonymous, French, 18th century|Sébastien Leclerc I|Sébastien Le Clerc, le Jeune",1799,Landscapes|Winter
FALSE,342466,Drawings and Prints,Print,The Old Chapel at Châtillon-d'Azergues,Jean Jacques de Boissieu,1799,Human Figures|Bodies of Water|Landscapes|Trees
FALSE,366512,Drawings and Prints,Album,Scrapbook Containing Italian Etchings of the 17th and 18th Centuries,,1799,Flutes|Cows|Landscapes|Musical Instruments|Men|Dogs|Trees
FALSE,383919,Drawings and Prints,Drawing,Southern Landscape with Resting Wayfarers at a River,Ferdinand Kobell,1799,Human Figures|Rivers|Mountains|Landscapes|Trees
FALSE,385257,Drawings and Prints,Drawing,Landscape with Wayfarers,Ferdinand Kobell,1799,Men|Landscapes|Trees
FALSE,388001,Drawings and Prints,Drawing,Landscape with Lovers,Ferdinand Kobell,1799,Men|Lovers|Women|Landscapes|Trees
FALSE,395488,Drawings and Prints,Print,Old Chapel at Châtillon-d'Azergues,Jean Jacques de Boissieu,1799,Men|Women|Dogs|Bridges|Goats|Bodies of Water|Waterfalls|Landscapes|Trees|Chapels
FALSE,396650,Drawings and Prints,Drawing,Landscape with a Brook and Farm Buildings,Ferdinand Kobell,1799,Landscapes|Trees
FALSE,396652,Drawings and Prints,Drawing,A Path Bordered by Trees with two Beggars and a Couple Strolling,Ferdinand Kobell,1799,Human Figures|Roads|Landscapes|Trees
FALSE,396653,Drawings and Prints,Drawing,Southern Landscape with a Waterfall and Goats,Ferdinand Kobell,1799,Goats|Waterfalls|Landscapes|Plants
FALSE,459407,Robert Lehman Collection,Drawing,Cottage with a Distant Village,French|Dutch,1799,Houses|Landscapes
FALSE,460674,Robert Lehman Collection,Water coupe,Water coupe,Chinese,1799,Landscapes
FALSE,639486,Drawings and Prints,Print,Vue du Tombeau de Virgile from Differentes vues dessiné d'après nature... dans les environs de Rome et de Naples,Adélaide Allou|Hubert Robert|Jean Honoré Fragonard|Pierre François Basan,1799,Human Figures|Tombs|Landscapes
FALSE,671046,Asian Art,Hanging scroll,"池大雅筆　倣郭忠恕風雪景山水図|Wintry Landscape, in the Style of Guo Zhongshu",Ike Taiga,1799,Landscapes|Boats
FALSE,737828,Drawings and Prints,Print,"Rustic Sketch, or A Post Chaise (Travelling)",John Harris|Thomas Rowlandson,1799,Human Figures|Horse Riding|Landscapes|Carriages
FALSE,788183,Drawings and Prints,Print,View of Norwich From St. James Hill,"George Moutard Woodward|Thomas Rowlandson|Rudolph Ackermann, London",1799,Cities|Landscapes
FALSE,6795,American Decorative Arts,Punch bowl,Punch Bowl,,1800,Grapes|Landscapes
FALSE,9209,American Decorative Arts,Vase,Vase,,1800,Landscapes
FALSE,9582,American Decorative Arts,Vase,Covered Vase,,1800,Landscapes
FALSE,9583,American Decorative Arts,Vase,Covered Vase,,1800,Landscapes
FALSE,9584,American Decorative Arts,Vase,Covered Vase,,1800,Landscapes
FALSE,37988,Asian Art,Folio,,Nainsukh,1800,Landscapes|Hinduism
FALSE,47683,Asian Art,Bottle,,,1800,Landscapes|Boats|Bottles
FALSE,52336,Asian Art,Saucer,,,1800,Houses|Mountains|Landscapes|Trees|Saucers
FALSE,53012,Asian Art,Handscroll,石山師香筆  源氏物語八景    絵巻|Eight Views from The Tale of Genji (Genji monogatari hakkei),Ishiyama Moroka,1800,Human Figures|Deer|Mountains|Landscapes|Trees
FALSE,54710,Asian Art,Album leaf,,Kawabata Gyokushō,1800,Houses|Mountains|Landscapes
FALSE,78633,Asian Art,Illustrated books,『東都名所一覧』|Fine Views of the Eastern Capital at a Glance (Tōto meisho ichiran),Katsushika Hokusai,1800,Men|Women|Landscapes|Boats|Tea Houses
FALSE,78676,Asian Art,Illustrated book,,Kuwagata Keisai,1800,Landscapes
FALSE,194344,European Sculpture and Decorative Arts,Plate,Plate,,1800,Men|Hunting|Dogs|Landscapes|Trees
FALSE,201342,European Sculpture and Decorative Arts,Cup,Cup,,1800,Landscapes
FALSE,206820,European Sculpture and Decorative Arts,Plate,Plate,,1800,Houses|Mountains|Landscapes|Trees
FALSE,335262,Drawings and Prints,Drawing,Landscape with Windmill,"Anonymous, Netherlandish, 17th century|Anonymous, Dutch, 18th century",1800,Houses|Bridges|Men|Sheep|Landscapes
FALSE,335268,Drawings and Prints,Drawing,Landscape,"Anonymous, Dutch, 17th century|Anonymous, Dutch, 18th century",1800,Men|Landscapes|Trees
FALSE,335273,Drawings and Prints,Drawing,"Landscape with River in the Center, with Ferryboat","Anonymous, Flemish, 18th century|Jan Brueghel the Elder",1800,Human Figures|Houses|Rivers|Landscapes|Boats
FALSE,335274,Drawings and Prints,Drawing,Landscape with Horses and Carts and a River at Right,"Anonymous, Flemish, 18th century|Jan Brueghel the Elder",1800,Horses|Rivers|Landscapes|Boats|Carriages
FALSE,340253,Drawings and Prints,Drawing,Landscape with Ruins,"Anonymous, Italian, Venetian, 18th century",1800,Human Figures|Ruins|Landscapes|Trees
FALSE,340263,Drawings and Prints,Drawing Ornament & Architecture,Semi-Circular Design with Grotesques and a Central Medaillon containing a Landscape,"Anonymous, Italian, first half of the 18th century",1800,Birds|Grotesques|Ornament|Landscapes
FALSE,340297,Drawings and Prints,Drawing,Landscape Drawing for a Wall-Decoration,"Anonymous, Italian, first half of the 18th century",1800,Buildings|Bridges|Landscapes|Trees|Ships
FALSE,340373,Drawings and Prints,Drawing,"Design for a Fan: Scene of Cupids, and a Sleeping Lion in a Landscape","Anonymous, Italian, first half of the 18th century",1800,Fans|Female Nudes|Cupid|Lions|Landscapes|Trees
FALSE,342003,Drawings and Prints,Drawing,Landscape,"Anonymous, Italian, first half of the 18th century",1800,Houses|Towers|Landscapes|Trees
FALSE,342046,Drawings and Prints,Drawing,Landscape,"Anonymous, Italian, first half of the 18th century",1800,Human Figures|Mountains|Landscapes|Trees
FALSE,342191,Drawings and Prints,Drawing,Landscape,"Anonymous, Italian, first half of the 18th century",1800,Landscapes|Trees
FALSE,364452,Drawings and Prints,Drawing,Picturesque Landscape,"Anonymous, British, 18th century",1800,Landscapes|Trees
FALSE,370454,Drawings and Prints,Drawing,Panoramic Landscapes,"Jan de Bisschop|Anonymous, Dutch, 18th century",1800,Landscapes|Plants|Clouds
FALSE,376658,Drawings and Prints,Drawing,Landscape with Waterfall and a Mother and Child,Johann Peter Beer,1800,Children|Mothers|Women|Waterfalls|Landscapes
FALSE,390833,Drawings and Prints,Drawing,View of Vietri with Young Country Women Dancing for Shepherds in the Foreground,Joseph Anton Koch,1800,Women|Dancing|Mountains|Landscapes|Shepherds
FALSE,394307,Drawings and Prints,Print,A Landscape with a Home and Three Men on a Bridge,François Boucher|Johann Georg Hertel,1800,Houses|Bridges|Men|Landscapes|Trees
FALSE,398971,Drawings and Prints,Print,Satyrs in a Landscape,Anonymous|Herman van Swanevelt,1800,Satyrs|Landscapes|Trees
FALSE,459035,Robert Lehman Collection,Painting,Capriccio with a Square Tower and Two Houses,Follower of Francesco Guardi,1800,Landscapes|Houses|Towers
FALSE,459036,Robert Lehman Collection,Painting,"Capriccio with an Island, a Tower, and Houses",Follower of Francesco Guardi,1800,Houses|Towers|Landscapes
FALSE,644111,European Sculpture and Decorative Arts,Vase,Vase with scenes of storm on land,Dihl et Guérhard,1800,Landscapes|Trees|Storms
FALSE,695521,Drawings and Prints,Print,The Little Puck,Anonymous|Charles-Francois Jouillan|Jean-Baptiste Bénard,1800,Landscapes|Crowd
FALSE,733752,Drawings and Prints,Drawing,Rinaldo Rescued from Armida,Benjamin West,1800,Men|Women|Landscapes
FALSE,705477,European Sculpture and Decorative Arts,Plate,Plate,"Imperial Porcelain Manufactory, St. Petersburg",1801,Flowers|Landscapes
FALSE,57544,Asian Art,Illustrated book,,Rokuzotei|Katsushika Hokusai,1802,Books|Houses|Landscapes
FALSE,78731,Asian Art,Illustrated books,韓天寿画　『伊孚九 池大雅 山水画譜』|Picture Album of Landscapes by Yi Fujiu and Ike no Taiga (I Fukyū Ike no Taiga sansui gafu),Nakagawa Tenju,1803,Landscapes
FALSE,334516,Drawings and Prints,Drawing,Classical Landscape with a Shepherd,Jean Victor Bertin,1803,Sheep|Landscapes|Trees|Shepherds
FALSE,372206,Drawings and Prints,Drawing,Postilion on Horse in a Winter Landscape,Wilhelm von Kobell,1803,Men|Horse Riding|Landscapes|Snow
FALSE,395612,Drawings and Prints,Print,Peasants Resting,Jean Jacques de Boissieu,1803,Children|Men|Women|Landscapes
FALSE,438623,European Paintings,Painting,Classical Landscape with Figures,Jean Victor Bertin,1803,Landscapes
FALSE,671019,Asian Art,Illustrated books,韓天寿画　『伊孚九 池大雅 山水画譜』|Paintings of Ike no Taiga (Ike Taiga gafu); Paintings of Yi Fujiu (I Fukyū gafu),Nakagawa Tenju,1803,Landscapes
TRUE,231667,European Sculpture and Decorative Arts,Wall hanging panels,Verdures du Vatican (set of two),Jean Démosthène Dugourc|Camille Pernon,1804,Birds|Garlands|Lions|Lizards|Poppies|Landscapes
FALSE,339440,Drawings and Prints,Drawing,Elephant in a Landscape,Giovanni Domenico Tiepolo,1804,Elephants|Landscapes
FALSE,363061,Drawings and Prints,Drawing,Landscape with Windmill,Anthonie Erkelens,1804,Human Figures|Windmills|Bridges|Bodies of Water|Landscapes
FALSE,439380,European Paintings,Painting,"Dusk, Monte Mario, Rome",François Marius Granet,1804,Landscapes|Evening
FALSE,459754,Robert Lehman Collection,Drawing,Landscape with a Horse Held by a Page,Giovanni Domenico Tiepolo,1804,Men|Dogs|Horses|Landscapes
FALSE,662613,Drawings and Prints,Drawing,"The Honister Pass from Gatesgarth Farm, Gatesgarthdale, Lake District",Edward Dayes,1804,Animals|Boys|Girls|Mountains|Landscapes
FALSE,189018,European Sculpture and Decorative Arts,Teapot,Teapot,Naples Royal Porcelain Manufactory,1805,Human Figures|Animals|Landscapes|Trees|Teapots
FALSE,193740,European Sculpture and Decorative Arts,Snuffbox,Snuffbox,,1805,Human Figures|Fishing|Landscapes
FALSE,193758,European Sculpture and Decorative Arts,Nécessaire,Nécessaire,,1805,Men|Flowers|Landscapes
FALSE,193763,European Sculpture and Decorative Arts,Box,Box,,1805,Women|Cows|Sheep|Landscapes|Boxes
FALSE,193765,European Sculpture and Decorative Arts,Box,Box,,1805,Animals|Landscapes
FALSE,193785,European Sculpture and Decorative Arts,Scent bottle,Scent bottle,,1805,Flowers|Landscapes|Bottles
FALSE,193802,European Sculpture and Decorative Arts,Vanity case,Vanity case,,1805,Human Figures|Animals|Houses|Landscapes
FALSE,198852,European Sculpture and Decorative Arts,Teapot with cover and stand,Teapot with cover and stand,,1805,Buildings|Landscapes|Teapots
